tweet,emotion
way apple really manhandling sxsw like rt mention smartphone breakdown sxsw unofficû_ cont link,1
wish sxsw meeting everyone teamandroid rest android community next year,1
ipad 2 purchased 90 sunny tan 4square far good sxsw,1
qrafter better paid free qr code apps scan vcards also download qrcode iphone sxsw,1
press coverage 've life standing apple line sxsw,1
steve job position iphone device made china suicide rate high sell dream kawasaki thisisdare sxsw,0
four hour six half go adventure worth apple sxsw,1
look fun party like 1986 hosted google aclus n california texas sxsw,1
reid cite google route around good start realtime/near realtime data link mention sxsw,1
quot google/bing q amp panel like world expensive seo consultation. quot mention sxsw,0
ipad user slow resting heart rate leisurely use desktop phone tapworthy sxsw,1
ipad user slower leisurely usage iphone user mention tapworthy sxsw,1
wish sxsw right lot action taking place sure fun nevertheless google find ton news,1
google incapable disruptive innovation- acquired 89 startup last year mention leanstartup sxsw,0
friend iphone changed back hour instead forward amp t. hint fix sxsw iphone help,0
iphone gps messed think 'm yonkers almost good sxsw link,0
okay really yay new mention android app 11 kthxbai sxsw,1
sxsw get apple store link,1
ming.ly launching soon celebrating giving away apple tv day sxsw launch link via mention,1
move like wonder apple stay top link sxsw,1
make missing sxsw hurt mention apple blog apple opening temporary ipad 2 store handle sxsw demand link,1
quot affirmative action woman product team google literally made product better quot mention sxsw,1
jealous mention team android event sxsw androidsxsw get swag girl,1
ipad2 go sale first day sxsw atx tomorrow apple sending lorry load austin riot may ensue,1
movie one recommends put ipad flight home tomorrow lazyweb sxsw,1
check link cool geo-location app iphone mixing music party sxsw map 'm going next year,1
apple put popup store sxsw hawk ipad 2 think sell one two link,1
youtube second largest search engine globally google say mention discotalk sxsw,1
latest game worked iphone/ipod link hobo shotgun made w/ mention sxsw mention,1
sxsw world really need google circle fb implement eventually,0
80 theem google party spazmatic kill n stage hoooooooooooooo sxsw,1
tweet register exclusive pass event party ipad 2 sxsw quot give liberty and/or free sxswpass please rt,1
apple get core sxsw pop experiential shop xm event link,1
apple put pop store sxsw folk awesome marketing link audience,1
two thumb popplet nice mind mapping app ipad great taking note sxsw,1
apple set temporary austin store serve horde ipad 2 purchaser sxsw link,1
recommends using google voice separate work life evolvingworkplace sxsw,1
wish mention listening google marissa mayer discus new product including google hotpot watch yelp sxsw,1
good time mashable google aclu awesome sxsw,1
epicurious flipboard cnn wired moma example good ipad design sxsw link,1
sxsw news google launch major new social network called circle possibly today link,1
hey tweeps link -- web industry party calendar u put ur iphone ical amp keep track goin sxsw,1
hey tweeps web industry party calendar u put ur iphone ical amp keep track goin sxsw link,1
jealous rt mention met team set sxsw apple store set whole place nothing 3 day great work,1
robot war steampunk time machine mystery box electronics awesome austin taco super happy dev house google win sxsw,1
hey marissa mayer please tell u something new product google launched month ago sxsw,0
mention saw dude taking picture ipad 2 gon na lie seta amazing see quot camera quot w/ screen size sxsw,1
mention saw awesome educational iphone music app tunehopper good luck sxsw,1
anyone else issue gmail using google service sxsw,0
anyone else trouble synching schedule android sxsw go app sxsw,0
anyone else headed austin sxsw popup-store launch apple ipad2 friday gon na miss mention year,1
socialmuse android available genius lookalike music listening appcircus sxsw,1
still use tweetie mac amp 'm running leopard pariah sxsw wish least android something make cool,1
anyone else iphone getting quot could activate cellular data network quot error message warning sxsw thing come,0
surprise consumerization make way conversation cloud adoption apple ui influence enterprise cloud sxsw,1
even security guard popup apple store austin love new ipad sxsw link,1
'm obsessed sxsw go iphone app feckin genius crazy long list session le scary,1
gon na go see rockin google party like bos sxsw,1
great see banks/money startup recognizing future relevance corp like apple google bankinnovation sxsw,1
syked see google mention talk stuff sxsw,1
great see topic avoiding sexy/hot ipad conversation hit heart soul accessibility developing world sxsw,1
sxsw seeing demo google map mobile 5.2 3d rotational viewing cool,1
apple sell ipads quot pop-up quot apple store sxsw link,1
going send ipad mail office finish mention sxsw,1
great presentation ipad headache great thinking ux wundertablet mention sxsw,1
great presentation touching story designing digital magazine ipad link sxsw,1
circle set fail complicated june rt mention google set launch new social network circle today sxsw,0
great museum naive presentation google art project funny cool sxsw,1
wishful several semi filled apple ipad2 surrounded tech geek mass grab box amp bump pay synching joy ensues sxsw,1
finished taking photo google photobooth know heart sxsw mention maggie mae w/ 101 others link,1
wow see line buy ipad 2 mention sxsw,1
mention get ipad 1 ipad2 3g 64gb cover 100 macbook air sxsw,0
ûïthe classiest fascist company existenceû kara swisher sxsw apple,0
chris messina google dropping knowledge web identity coming hyatt right move sxsw,1
great session mention ipad design good ui insight tapworthy hisxsw sxsw,1
someone asks leo ipad 2 sxsw say 'email send one free o.o,1
yeah got could resist wearing blue jean black shirt sneaker standing line new ipad sxsw,1
forget disneyland apple pop-up store austin happiest place earth sxsw,1
great preso ipad design mention learned stuff actually use tapworthy sxsw,1
apple smart ipad 2 take sxsw video link sxswi,1
new ubersocial iphone app store includes uberguide sxsw sponsored mashable link,1
ipad 2 sold temporary apple store congress sxsw,1
spending time morning resetting android phone first day sxsw much,0
haha awesomely rad ipad app mention link hollergram sxsw,1
saw someone take picture ipad 2 first time look ridiculous expect sxsw sighting,0
every person see ipad look crazy look like 80 cell phone hand sxsw,0
first person stop booth sxsw amp show ipad 2 running one apps win free snakeheead tee shirt sxsw,1
mention soon fact sxsw play ipad booth convention,1
mention sound good.i look forward learning more.my quick google learn also produced link sxsw,1
nerd spazzmatics quot party like 1986 quot party hosted google link sxsw,1
foursquare twitter launched slick new iphone apps week conveniently time tech fest sxsw link ^rf,1
dissapointment rt mention new ubersocial iphone app store includes uberguide sxsw sponsored contû_,0
google possibly launching social medium service sxsw link,0
quot foosspotting quot ap iphone look pretty good food guide sxsw useful later,1
past 15 minute ipad literally bumped mention street thinking buy lottery ticket sxsw,1
photo installed sxsw iphone app really nice link,1
google lost way caring much business vs. user mention psych sxsw,0
video cast character standing line austin sxsw buying ipad 2 link,1
think people stroke year website need ipad ready poursite sxsw,1
woot google lego hackathon competition sxsw startupbus cle,1
must.resist.mac.temptation rt mention apple opening temp store downtown austin sxsw ipad 2 anyone,1
sxsw mistake made building mention iphone plus see source code link,0
sxsw mistake made building netflix iphone plus see source code link via mention,0
opened yesterday line long wait look sxsw sxswi mention apple store sxsw link,0
vestibule temp-apple store 20 min wait ipad2 amp 64g -- 've replenished supply sxsw,1
touchingstories giving u background starting great hear yesterday presos uncertainty ipad and/or tablet sxsw,1
surprise customer waiting line apple store austin ipad 2 mention sxsw cbatsxsw,1
sxsw celebrating beauty web ie9 launch giving away free ipad2 one lucky link,1
great sxsw ipad app mention link,1
apple sxsw pop-store ipads 16gb wifi 64gb wifi amp wifi/ 3g,1
qagb sxsw timely rt mention bing search engine share continues rise 13.6 google still top 65.4 link,1
oh sxsw oh ipad 1 thought winning,1
yet sxsw ipad pop-up store flawless rt mention apple ipad 2 launch poor planning appleûªs part link,0
ipad2 sxsw attendee queue apple pop-up store ipad2 telegraph link via mention,1
massive sxsw fail run ipad2 mention semi full parked front justsayin link,0
think sxsw taken upon make clear gen 1 iphone ai gon na cut anymore,0
yo sxsw iphone app illa-def go,1
big sxsw rumor google launch ludicon based quot circle quot facebook killer supposedly mention already saw ossum,1
survive sxsw mention live music app iphone android link,1
quot sxsw apple school marketing expert quot link sxsw,1
sxsw quot iphone tell know mean winning quot mention,1
ha wow rt mention apple opening temporary ipad 2 store handle sxsw demand link,1
huzzah rt mention yes gowalla win best andoid app team android choice award thanks sxsw,1
rt mention love sxsw quot apple come cool technology one ever heard go conference quot,1
